"user","name","party","blok","variable","value"
"Paulin_Anne","Anne Paulin","A","red","tweets_t1000",195
"Jesper_Pet","Jesper Petersen","A","red","tweets_t1000",67
"RasmusPrehn","Rasmus Prehn","A","red","tweets_t1000",586
"lars_aslan","Lars Aslan","A","red","tweets_t1000",480
"RavnTroels","Troels Ravn","A","red","tweets_t1000",140
"KasperRoug","Kasper Roug","A","red","tweets_t1000",31
"JulieSkovsby","Julie Skovsby","A","red","tweets_t1000",272
"RStoklund","Rasmus Stoklund","A","red","tweets_t1000",138
"birgitte_vind","Birgitte Vind","A","red","tweets_t1000",481
"NWammen","Nicolai Wammen","A","red","tweets_t1000",510
"LeaWermelin","Lea Wermelin","A","red","tweets_t1000",208
"PiaOlsen","Pia Olsen Dyhr","F","red","tweets_t1000",80
"khoenge","Karsten Hønge","F","red","tweets_t1000",216
"jacobmark_sf","Jacob Mark","F","red","tweets_t1000",159
"LisbethBNielsen","Lisbeth Bech-Nielsen","F","red","tweets_t1000",193
"TrineTorp","Trine Schøning Torp","F","red","tweets_t1000",190
"KirstenNormann","Kirsten Normann","F","red","tweets_t1000",224
"MF_K_Lorentzen","Karina Lorentzen D.","F","red","tweets_t1000",245
"signe_munk","Signe Munk","F","red","tweets_t1000",225
"Carl__Valentin","Carl Valentin","F","red","tweets_t1000",248
"charlottebroman","Charlotte Mølbæk","F","red","tweets_t1000",271
"Halime9Oguz","Halime Oguz","F","red","tweets_t1000",21
"AnneValentina","Anne Valentina Berthelsen","F","red","tweets_t1000",181
"AstridCaroee","Astrid Carøe","F","red","tweets_t1000",90
"rasmusnordqvist","rasmus nordqvist 🏳️‍🌈","F","red","tweets_t1000",121
"JakobEllemann","Jakob Ellemann-Jensen","V","blue","tweets_t1000",220
"Martin_Geertsen","Martin Geertsen","V","blue","tweets_t1000",383
"JanEJoergensen","Jan E. Jørgensen","V","blue","tweets_t1000",74
"sophieloehde","Sophie Løhde","V","blue","tweets_t1000",101
"AnneStergaa","Anne Honoré Østergaard","V","blue","tweets_t1000",77
"AnniMatthiesen","Anni Matthiesen","V","blue","tweets_t1000",326
"BHaarder","Bertel Haarder","V","blue","tweets_t1000",11
"CKissmeyer","Carsten Kissmeyer","V","blue","tweets_t1000",9
"ChristofferMels","Christoffer Melson","V","blue","tweets_t1000",110
"EllenTraneNorby","Ellen Trane Nørby","V","blue","tweets_t1000",78
"ErlingBonnesen","Erling Bonnesen","V","blue","tweets_t1000",164
"EvaKjerHansen","Eva Kjer Hansen","V","blue","tweets_t1000",79
"fatmaoektem","Fatma Øktem","V","blue","tweets_t1000",362
"HansAndersenV","Hans Andersen","V","blue","tweets_t1000",412
"HaChrSchmidt","Hans Christian Schmidt","V","blue","tweets_t1000",1
"bankHeidi","Heidi Bank","V","blue","tweets_t1000",107
"jacobjensenMF","Jacob Jensen","V","blue","tweets_t1000",457
"JaneHeitmann","Jane Heitmann","V","blue","tweets_t1000",460
"EllemannKaren","Karen Ellemann","V","blue","tweets_t1000",204
"LauritzenK","Karsten Lauritzen","V","blue","tweets_t1000",568
"KD_Mikkelsen","Kenneth Mikkelsen","V","blue","tweets_t1000",155
"kimvalentinDK","Kim Valentin","V","blue","tweets_t1000",692
"kplorentzen","Kr. Pihl Lorentzen","V","blue","tweets_t1000",322
"larsclilleholt","Lars Chr. Lilleholt","V","blue","tweets_t1000",564
"LouiseElholm","Louise Schack Elholm","V","blue","tweets_t1000",513
"madsfuglede","Mads Fuglede","V","blue","tweets_t1000",258
"marie_bjerre","Marie Bjerre","V","blue","tweets_t1000",157
"MarkGrossmannV","Mark Grossmann","V","blue","tweets_t1000",147
"MarleneAmbo","Marlene Ambo-Rasmussen","V","blue","tweets_t1000",124
"michaelaastrup","Michael Aastrup Jensen","V","blue","tweets_t1000",445
"MortenDahlin","Morten Dahlin","V","blue","tweets_t1000",251
"PeterJuelJensen","Peter Juel Jensen","V","blue","tweets_t1000",12
"Sten_Knuth","Stén Knuth, Idrætsordfører Venstre","V","blue","tweets_t1000",329
"ThDanielsen","Thomas Danielsen","V","blue","tweets_t1000",155
"Torstenschack","Torsten Schack","V","blue","tweets_t1000",337
"troelslundp","Troels Lund Poulsen","V","blue","tweets_t1000",194
"Ulla_Tornaes","Ulla Tørnæs","V","blue","tweets_t1000",522
"larsloekke","Lars Løkke Rasmussen","MF","blue","tweets_t1000",186
"SorenPape","Søren Pape Poulsen","C","blue","comments_t1000",465
"metteabildgaard","Mette Abildgaard","C","blue","comments_t1000",354
"RasmusJarlov","Rasmus Jarlov","C","blue","comments_t1000",849
"JuulMona","Mona Juul","C","blue","comments_t1000",853
"PerLarsenC","Per Larsen","C","blue","comments_t1000",88
"_MaiMercado","Mai Mercado","C","blue","comments_t1000",528
"BirgitteBergman","Birgitte Bergman","C","blue","comments_t1000",237
"brittbager","Britt Bager","C","blue","comments_t1000",289
"Ammitzboell_K","KatarinaAmmitzboell","C","blue","comments_t1000",243
"Kristianthdahl","Kristian Thulesen Dahl","O","blue","comments_t1000",5
"MrMesserschmidt","Morten Messerschmidt","O","blue","comments_t1000",285
"mfMorten","Morten Bødskov","A","red","comments_t1000",72
"espersendf","Søren Espersen","O","blue","comments_t1000",70
"skaarup_df","Peter Skaarup","O","blue","comments_t1000",95
"Pia_Kjaersgaard","Pia Kjærsgaard","O","blue","comments_t1000",11
"AdsbolAdsbl","Karina Adsbøl","O","blue","comments_t1000",565
"LiseBech","Lise Bech 🇩🇰","O","blue","comments_t1000",194
"BentGsted","Bent Bøgsted","O","blue","comments_t1000",0
"ReneChr67108814","Rene’ Christensen","O","blue","comments_t1000",0
"JThulesen","J H Thulesen Dahl","O","blue","comments_t1000",39
"flydtkjaer","Dennis Flydtkjær","O","blue","comments_t1000",488
"MarieKrarup","Marie Krarup","O","blue","comments_t1000",102
"Hans_Kr_Skibby","Hans Kristian Skibby","O","blue","comments_t1000",25
"MaiVilladsen","Mai Villadsen","EL","red","comments_t1000",156
"SorenEggeRasmus","Søren Egge Rasmussen","EL","red","comments_t1000",158
"VictoriaV_EL","Victoria Velásquez","EL","red","comments_t1000",245
"EvaFlyvholm","Eva Flyvholm","EL","red","comments_t1000",64
"pederhvelplund","Peder Hvelplund","EL","red","comments_t1000",290
"ChristianJuhl2","Christian Juhl","EL","red","comments_t1000",95
"RuneLundEL","Rune Lund","EL","red","comments_t1000",425
"PSkipperEL","Pernille Skipper","EL","red","comments_t1000",534
"JakobSoelvhoej","Jakob Sølvhøj","EL","red","comments_t1000",125
"RosaLundEl","Rosa Lund","EL","red","comments_t1000",572
"jonasholmdk","Jonas Holm 🇺🇦","Q","neutral","comments_t1000",721
"jonasholmdk","Jonas Holm","Q","neutral","comments_t1000",721
"AlexVanopslagh","Alex Vanopslagh","I","blue","comments_t1000",425
"SociologenHD","Henrik Dahl","I","blue","comments_t1000",207
"olebirkolesen","Ole Birk Olesen","I","blue","comments_t1000",764
"LBMathiesen","Lars Boje Mathiesen","D","blue","comments_t1000",284
"ThiesenMette","Mette Thiesen","D","blue","comments_t1000",156
"PernilleVermund","Pernille Vermund","D","blue","comments_t1000",76
"peter_seier","Peter Seier Christensen","D","blue","comments_t1000",9
"FrkCallesen","Anne Sophie Callesen","B","red","comments_t1000",225
"mariannejelved","Marianne Jelved","B","red","comments_t1000",49
"SamiraNawa","Samira Nawa","B","red","comments_t1000",348
"rohde_jens","Jens Rohde","B","red","comments_t1000",431
"kronborgsusan","Susan Kronborg","B","red","comments_t1000",489
"martinlidegaard","Martin Lidegaard","B","red","comments_t1000",139
"KathrineOlldag","Kathrine Olldag","B","red","comments_t1000",489
"sofiecn","Sofie Carsten Nielsen","B","red","comments_t1000",566
"a_steenberg","Andreas Steenberg","B","red","comments_t1000",308
"rvthorholm","Christina Thorholm","B","red","comments_t1000",13
"KatrineRobsoe","Katrine Robsøe","B","red","comments_t1000",214
"rasmushelveg","Rasmus Helveg","B","red","comments_t1000",349
"stinuslindgreen","Stinus Lindgreen","B","red","comments_t1000",633
"zeniastampe","Zenia Stampe","B","red","comments_t1000",441
"LotteRod","Lotte Rod","B","red","comments_t1000",269
"IdaAuken","Ida Auken","A","red","comments_t1000",361
"Trinebramsen","Trine Bramsen","A","red","comments_t1000",190
"BjBrandenborg","Bjørn Brandenborg","A","red","comments_t1000",673
"bressendorff","Brian Bressendorff","A","red","comments_t1000",12
"JeppeBruus","Jeppe Bruus","A","red","comments_t1000",506
"KaareDybvad","Kaare Dybvad","A","red","comments_t1000",738
"BennyEngelbrech","Benny Engelbrecht","A","red","comments_t1000",471
"CamFabricius","Camilla Fabricius","A","red","comments_t1000",495
"MetteGjerskov","Mette Gjerskov","A","red","comments_t1000",364
"AlexanderGrandt","Alexander Grandt","A","red","comments_t1000",579
"HavOrla","Orla Hav","A","red","comments_t1000",14
"PHummelgaard","Peter Hummelgaard","A","red","comments_t1000",530
"MFThomasJensen","Thomas Jensen","A","red","comments_t1000",361
"LahnLeif","Leif Lahn Jensen","A","red","comments_t1000",6
"Jens_Joel","Jens Joel","A","red","comments_t1000",410
"janjohansen16",NA,"A","red","comments_t1000",NA
"DanJoergensen","Dan Jørgensen","A","red","comments_t1000",44
"SandKjaer","Kasper Sand Kjær","A","red","comments_t1000",347
"AndersKronborg","Anders Kronborg","A","red","comments_t1000",498
"rasmushorn","Rasmus Horn Langhoff","A","red","comments_t1000",440
"MalteLarsen","Malte Larsen","A","red","comments_t1000",25
"LarssonTanja","Tanja Larsson","A","red","comments_t1000",13
"Heunicke","Magnus Heunicke","A","red","comments_t1000",255
"RosenkrantzT","Rosenkrantz-Theil","A","red","comments_t1000",425
"simonkollerup","Simon Kollerup","A","red","comments_t1000",54
"MogensJensenS","Mogens Jensen","A","red","comments_t1000",38
"AneHalsboe","Ane Halsboe","A","red","comments_t1000",213
"RabjergMadsen","Chr Rabjerg Madsen","A","red","comments_t1000",473
"mattiastesfaye","Mattias Tesfaye","A","red","comments_t1000",71
"Astridkrag","Astrid Krag","A","red","comments_t1000",153
"Bjarne_Laustsen",NA,"A","red","comments_t1000",NA
"annette_lind","Annette Lind","A","red","comments_t1000",18
"FlemmingMM","Flemming Møller Mortensen","A","red","comments_t1000",16
"Henrikm86712011","Henrik møller","A","red","comments_t1000",22
"Paulin_Anne","Anne Paulin","A","red","comments_t1000",389
"Jesper_Pet","Jesper Petersen","A","red","comments_t1000",394
"RasmusPrehn","Rasmus Prehn","A","red","comments_t1000",83
"lars_aslan","Lars Aslan","A","red","comments_t1000",379
"RavnTroels","Troels Ravn","A","red","comments_t1000",52
"KasperRoug","Kasper Roug","A","red","comments_t1000",27
"JulieSkovsby","Julie Skovsby","A","red","comments_t1000",91
"RStoklund","Rasmus Stoklund","A","red","comments_t1000",394
"birgitte_vind","Birgitte Vind","A","red","comments_t1000",130
"NWammen","Nicolai Wammen","A","red","comments_t1000",35
"LeaWermelin","Lea Wermelin","A","red","comments_t1000",209
"PiaOlsen","Pia Olsen Dyhr","F","red","comments_t1000",400
"khoenge","Karsten Hønge","F","red","comments_t1000",458
"jacobmark_sf","Jacob Mark","F","red","comments_t1000",568
"LisbethBNielsen","Lisbeth Bech-Nielsen","F","red","comments_t1000",311
"TrineTorp","Trine Schøning Torp","F","red","comments_t1000",231
"KirstenNormann","Kirsten Normann","F","red","comments_t1000",569
"MF_K_Lorentzen","Karina Lorentzen D.","F","red","comments_t1000",384
"signe_munk","Signe Munk","F","red","comments_t1000",429
"Carl__Valentin","Carl Valentin","F","red","comments_t1000",356
"charlottebroman","Charlotte Mølbæk","F","red","comments_t1000",281
"Halime9Oguz","Halime Oguz","F","red","comments_t1000",62
"AnneValentina","Anne Valentina Berthelsen","F","red","comments_t1000",292
"AstridCaroee","Astrid Carøe","F","red","comments_t1000",28
"rasmusnordqvist","rasmus nordqvist 🏳️‍🌈","F","red","comments_t1000",197
"JakobEllemann","Jakob Ellemann-Jensen","V","blue","comments_t1000",699
"Martin_Geertsen","Martin Geertsen","V","blue","comments_t1000",196
"JanEJoergensen","Jan E. Jørgensen","V","blue","comments_t1000",784
"sophieloehde","Sophie Løhde","V","blue","comments_t1000",236
"AnneStergaa","Anne Honoré Østergaard","V","blue","comments_t1000",41
"AnniMatthiesen","Anni Matthiesen","V","blue","comments_t1000",73
"BHaarder","Bertel Haarder","V","blue","comments_t1000",7
"CKissmeyer","Carsten Kissmeyer","V","blue","comments_t1000",1
"ChristofferMels","Christoffer Melson","V","blue","comments_t1000",174
"EllenTraneNorby","Ellen Trane Nørby","V","blue","comments_t1000",220
"ErlingBonnesen","Erling Bonnesen","V","blue","comments_t1000",13
"EvaKjerHansen","Eva Kjer Hansen","V","blue","comments_t1000",9
"fatmaoektem","Fatma Øktem","V","blue","comments_t1000",302
"HansAndersenV","Hans Andersen","V","blue","comments_t1000",128
"HaChrSchmidt","Hans Christian Schmidt","V","blue","comments_t1000",0
"bankHeidi","Heidi Bank","V","blue","comments_t1000",84
"jacobjensenMF","Jacob Jensen","V","blue","comments_t1000",224
"JaneHeitmann","Jane Heitmann","V","blue","comments_t1000",339
"EllemannKaren","Karen Ellemann","V","blue","comments_t1000",10
"LauritzenK","Karsten Lauritzen","V","blue","comments_t1000",213
"KD_Mikkelsen","Kenneth Mikkelsen","V","blue","comments_t1000",102
"kimvalentinDK","Kim Valentin","V","blue","comments_t1000",283
"kplorentzen","Kr. Pihl Lorentzen","V","blue","comments_t1000",170
"larsclilleholt","Lars Chr. Lilleholt","V","blue","comments_t1000",31
"LouiseElholm","Louise Schack Elholm","V","blue","comments_t1000",189
"madsfuglede","Mads Fuglede","V","blue","comments_t1000",557
"marie_bjerre","Marie Bjerre","V","blue","comments_t1000",108
"MarkGrossmannV","Mark Grossmann","V","blue","comments_t1000",47
"MarleneAmbo","Marlene Ambo-Rasmussen","V","blue","comments_t1000",226
"michaelaastrup","Michael Aastrup Jensen","V","blue","comments_t1000",240
"MortenDahlin","Morten Dahlin","V","blue","comments_t1000",399
"PeterJuelJensen","Peter Juel Jensen","V","blue","comments_t1000",3
"Sten_Knuth","Stén Knuth, Idrætsordfører Venstre","V","blue","comments_t1000",117
"ThDanielsen","Thomas Danielsen","V","blue","comments_t1000",343
"Torstenschack","Torsten Schack","V","blue","comments_t1000",580
"troelslundp","Troels Lund Poulsen","V","blue","comments_t1000",47
"Ulla_Tornaes","Ulla Tørnæs","V","blue","comments_t1000",86
"larsloekke","Lars Løkke Rasmussen","MF","blue","comments_t1000",752
"SorenPape","Søren Pape Poulsen","C","blue","retweets_t1000",77
"metteabildgaard","Mette Abildgaard","C","blue","retweets_t1000",479
"RasmusJarlov","Rasmus Jarlov","C","blue","retweets_t1000",19
"JuulMona","Mona Juul","C","blue","retweets_t1000",24
"PerLarsenC","Per Larsen","C","blue","retweets_t1000",31
"_MaiMercado","Mai Mercado","C","blue","retweets_t1000",128
"BirgitteBergman","Birgitte Bergman","C","blue","retweets_t1000",11
"brittbager","Britt Bager","C","blue","retweets_t1000",265
"Ammitzboell_K","KatarinaAmmitzboell","C","blue","retweets_t1000",125
"Kristianthdahl","Kristian Thulesen Dahl","O","blue","retweets_t1000",72
"MrMesserschmidt","Morten Messerschmidt","O","blue","retweets_t1000",142
"mfMorten","Morten Bødskov","A","red","retweets_t1000",90
"espersendf","Søren Espersen","O","blue","retweets_t1000",509
"skaarup_df","Peter Skaarup","O","blue","retweets_t1000",20
"Pia_Kjaersgaard","Pia Kjærsgaard","O","blue","retweets_t1000",523
"AdsbolAdsbl","Karina Adsbøl","O","blue","retweets_t1000",25
"LiseBech","Lise Bech 🇩🇰","O","blue","retweets_t1000",132
"BentGsted","Bent Bøgsted","O","blue","retweets_t1000",1
"ReneChr67108814","Rene’ Christensen","O","blue","retweets_t1000",1
"JThulesen","J H Thulesen Dahl","O","blue","retweets_t1000",123
"flydtkjaer","Dennis Flydtkjær","O","blue","retweets_t1000",220
"MarieKrarup","Marie Krarup","O","blue","retweets_t1000",100
"Hans_Kr_Skibby","Hans Kristian Skibby","O","blue","retweets_t1000",540
"MaiVilladsen","Mai Villadsen","EL","red","retweets_t1000",271
"SorenEggeRasmus","Søren Egge Rasmussen","EL","red","retweets_t1000",27
"VictoriaV_EL","Victoria Velásquez","EL","red","retweets_t1000",432
"EvaFlyvholm","Eva Flyvholm","EL","red","retweets_t1000",156
"pederhvelplund","Peder Hvelplund","EL","red","retweets_t1000",93
"ChristianJuhl2","Christian Juhl","EL","red","retweets_t1000",103
"RuneLundEL","Rune Lund","EL","red","retweets_t1000",227
"PSkipperEL","Pernille Skipper","EL","red","retweets_t1000",252
"JakobSoelvhoej","Jakob Sølvhøj","EL","red","retweets_t1000",148
"RosaLundEl","Rosa Lund","EL","red","retweets_t1000",187
"jonasholmdk","Jonas Holm 🇺🇦","Q","neutral","retweets_t1000",81
"jonasholmdk","Jonas Holm","Q","neutral","retweets_t1000",81
"AlexVanopslagh","Alex Vanopslagh","I","blue","retweets_t1000",387
"SociologenHD","Henrik Dahl","I","blue","retweets_t1000",7
"olebirkolesen","Ole Birk Olesen","I","blue","retweets_t1000",25
"LBMathiesen","Lars Boje Mathiesen","D","blue","retweets_t1000",2
"ThiesenMette","Mette Thiesen","D","blue","retweets_t1000",120
"PernilleVermund","Pernille Vermund","D","blue","retweets_t1000",6
"peter_seier","Peter Seier Christensen","D","blue","retweets_t1000",3
"FrkCallesen","Anne Sophie Callesen","B","red","retweets_t1000",184
"mariannejelved","Marianne Jelved","B","red","retweets_t1000",20
"SamiraNawa","Samira Nawa","B","red","retweets_t1000",232
"rohde_jens","Jens Rohde","B","red","retweets_t1000",40
"kronborgsusan","Susan Kronborg","B","red","retweets_t1000",89
"martinlidegaard","Martin Lidegaard","B","red","retweets_t1000",109
"KathrineOlldag","Kathrine Olldag","B","red","retweets_t1000",162
"sofiecn","Sofie Carsten Nielsen","B","red","retweets_t1000",183
"a_steenberg","Andreas Steenberg","B","red","retweets_t1000",388
"rvthorholm","Christina Thorholm","B","red","retweets_t1000",30
"KatrineRobsoe","Katrine Robsøe","B","red","retweets_t1000",302
"rasmushelveg","Rasmus Helveg","B","red","retweets_t1000",323
"stinuslindgreen","Stinus Lindgreen","B","red","retweets_t1000",226
"zeniastampe","Zenia Stampe","B","red","retweets_t1000",158
"LotteRod","Lotte Rod","B","red","retweets_t1000",204
"IdaAuken","Ida Auken","A","red","retweets_t1000",395
"Trinebramsen","Trine Bramsen","A","red","retweets_t1000",587
"BjBrandenborg","Bjørn Brandenborg","A","red","retweets_t1000",170
"bressendorff","Brian Bressendorff","A","red","retweets_t1000",6
"JeppeBruus","Jeppe Bruus","A","red","retweets_t1000",281
"KaareDybvad","Kaare Dybvad","A","red","retweets_t1000",211
"BennyEngelbrech","Benny Engelbrecht","A","red","retweets_t1000",118
"CamFabricius","Camilla Fabricius","A","red","retweets_t1000",299
"MetteGjerskov","Mette Gjerskov","A","red","retweets_t1000",211
"AlexanderGrandt","Alexander Grandt","A","red","retweets_t1000",125
"HavOrla","Orla Hav","A","red","retweets_t1000",6
"PHummelgaard","Peter Hummelgaard","A","red","retweets_t1000",316
"MFThomasJensen","Thomas Jensen","A","red","retweets_t1000",374
"LahnLeif","Leif Lahn Jensen","A","red","retweets_t1000",1
"Jens_Joel","Jens Joel","A","red","retweets_t1000",387
"janjohansen16",NA,"A","red","retweets_t1000",NA
"DanJoergensen","Dan Jørgensen","A","red","retweets_t1000",638
"SandKjaer","Kasper Sand Kjær","A","red","retweets_t1000",383
"AndersKronborg","Anders Kronborg","A","red","retweets_t1000",217
"rasmushorn","Rasmus Horn Langhoff","A","red","retweets_t1000",340
"MalteLarsen","Malte Larsen","A","red","retweets_t1000",81
"LarssonTanja","Tanja Larsson","A","red","retweets_t1000",7
"Heunicke","Magnus Heunicke","A","red","retweets_t1000",304
"RosenkrantzT","Rosenkrantz-Theil","A","red","retweets_t1000",331
"simonkollerup","Simon Kollerup","A","red","retweets_t1000",760
"MogensJensenS","Mogens Jensen","A","red","retweets_t1000",316
"AneHalsboe","Ane Halsboe","A","red","retweets_t1000",586
"RabjergMadsen","Chr Rabjerg Madsen","A","red","retweets_t1000",260
